timestamp,open,high,low,close,volume,ema12,ema144,ema169,ema576,ema676,adosc,rsi,obv,volume_oscillator,k,d,j
2023-10-05 10:10:00,1637.68,1637.69,1636.88,1637.14,473.96,1637.6187548626904,1638.211674478005,1638.3903897371354,1639.377085100978,1639.4538651238024,-317.31524956006797,49.0492389245851,694.5399999999995,-45.993224849168456,,,
2023-10-05 10:15:00,1637.14,1637.15,1636.29,1636.29,778.81,1637.4143310376612,1638.185168623136,1638.3656792696397,1639.3663846326906,1639.4445184026094,-791.0558449614946,43.42568992415094,-84.27000000000044,-15.059383695969146,,,
2023-10-05 10:20:00,1636.29,1636.49,1636.15,1636.16,695.93,1637.2213570318672,1638.1572352628168,1638.3397301017617,1639.3552706478285,1639.4348152463242,-1293.1984384921893,42.62085015295221,-780.2000000000004,-11.237948431411905,,,
2023-10-05 10:25:00,1636.16,1636.73,1636.11,1636.6,421.88,1637.125763642349,1638.1357561557434,1638.3192626887999,1639.3457203162939,1639.4264406074874,-1243.163979616529,46.25180300563105,-358.3200000000004,-31.7626540742124,,,
2023-10-05 10:30:00,1636.6,1637.0,1636.21,1637.0,510.88,1637.10641538968,1638.120090553595,1638.3037419512846,1639.3375895699635,1639.4192723929896,-865.1255163049327,49.38737897158851,152.5599999999996,-30.083813524388063,,,
2023-10-05 10:35:00,1637.0,1638.93,1637.0,1637.92,1509.57,1637.2315822528062,1638.1173306838903,1638.299227340093,1639.3326759146082,1639.41484322787,-750.10219601997,55.777501966366806,1662.1299999999997,50.13162939438633,,,
2023-10-05 10:40:00,1637.92,1638.39,1637.91,1638.01,641.28,1637.3513388292977,1638.115850260664,1638.295824665504,1639.3280912493929,1639.4106930263106,-903.5058922066285,56.35799161923817,2303.41,5.927308125180852,,,
2023-10-05 10:45:00,1638.01,1639.07,1638.0,1638.9,486.24,1637.589594394021,1638.1266661191378,1638.3029326106157,1639.3266073975751,1639.4091843319936,-711.2957425039845,61.710561974420465,2789.6499999999996,-20.7689376773249,,,
2023-10-05 10:50:00,1638.9,1639.7,1638.85,1639.02,1080.47,1637.8096567949408,1638.1389879657702,1638.3113686975496,1639.3255446336323,1639.408034599846,-1006.419960756934,62.38051814034904,3870.12,18.409062190312184,,,
2023-10-05 10:55:00,1639.02,1640.44,1639.02,1640.2,821.41,1638.1774019034115,1638.1674157179664,1638.333587889343,1639.3285756747634,1639.410374231752,-726.7378849168695,68.26137888599538,4691.53,9.55542346707084,,,
2023-10-05 11:00:00,1640.2,1640.27,1638.65,1638.65,940.07,1638.2501093028868,1638.174072052891,1638.3373103847625,1639.326223592702,1639.408127926784,-1168.4076827634303,55.899828676166784,3751.4599999999996,15.271767481482438,,,
2023-10-05 11:05:00,1638.65,1638.91,1638.13,1638.13,488.72,1638.2316309485966,1638.1734641625062,1638.3348714390595,1639.3220772370948,1639.4043520688024,-1543.8662323128947,52.467086709873854,3262.74,-18.214396057598634,,,
2023-10-05 11:10:00,1638.13,1639.29,1638.13,1638.75,658.14,1638.3113800334281,1638.1814163809545,1638.3397553044824,1639.3200943003978,1639.4024189755417,-1562.276458769093,55.94114364526921,3920.8799999999997,-14.892681178506887,,,
2023-10-05 11:15:00,1638.75,1638.75,1637.3,1637.31,575.81,1638.157321566747,1638.1693968446655,1638.3276405361946,1639.3131269024761,1639.3962375310055,-1835.5764072819745,47.295155387978056,3345.0699999999997,-19.912381199454494,,,
2023-10-05 11:20:00,1637.31,1637.59,1637.05,1637.2,236.26,1638.010041325709,1638.1560258537045,1638.3143741769454,1639.3058023724848,1639.3897493846805,-1898.7605922454964,46.70137230616,3108.8099999999995,-49.91834011478429,,,
2023-10-05 11:25:00,1637.2,1637.94,1637.2,1637.56,297.06,1637.9408041986767,1638.1478048074464,1638.3054991866286,1639.2997510644345,1639.3843439212103,-1835.8688721853491,48.959858955178944,3405.8699999999994,-53.70128629073815,,,
2023-10-05 11:30:00,1637.56,1637.56,1636.88,1637.52,353.34,1637.8760650911881,1638.1391454307918,1638.296258019727,1639.2935820832752,1639.378836258223,-1545.5973489830262,48.71286442134655,3052.5299999999993,-48.465353696503456,,,
2023-10-05 11:35:00,1637.52,1638.94,1637.51,1637.72,1295.05,1637.852055077159,1638.133364114505,1638.2894785136125,1639.2881277259673,1639.3739357079771,-1931.159809018166,50.069209857849714,4347.579999999999,38.4214515258333,,,
2023-10-05 11:40:00,1637.72,1639.05,1637.72,1638.81,657.91,1637.9994312191347,1638.1426970232703,1638.2956022958053,1639.286470437489,1639.372269723611,-1710.713484205157,56.77804953218306,5005.489999999999,8.784006242396291,,,
2023-10-05 11:45:00,1638.81,1638.81,1637.46,1637.78,431.41,1637.9656725700372,1638.137694305708,1638.289536386443,1639.2812487028705,1639.3675658248706,-1699.2578507088597,49.948433926363236,4574.079999999999,-20.693002857000586,,,
2023-10-05 11:50:00,1637.78,1637.79,1636.6,1636.6,1230.79,1637.7555690977238,1638.1164847290775,1638.2696594877789,1639.2719549465348,1639.3593898549302,-2353.2204540739694,43.49378713380626,3343.289999999999,38.76093713677075,,,
2023-10-05 11:55:00,1636.6,1636.61,1634.38,1635.67,4166.37,1637.4347123134585,1638.0827401121246,1638.2390752585109,1639.2594698340686,1639.3484906234532,-2057.134829097096,39.19481304126535,-823.0800000000008,224.37490843679393,,,
2023-10-05 12:00:00,1635.67,1636.21,1635.01,1635.99,1051.45,1637.2124488806187,1638.0538747312676,1638.212615549587,1639.2481371829972,1639.338568937712,-1472.6451219235837,41.34317697719118,228.3699999999992,80.01025069598109,,,
2023-10-05 12:05:00,1635.99,1636.58,1635.06,1635.06,1221.12,1636.881302898985,1638.0125799073878,1638.1755259548863,1639.2336202430215,1639.325929147645,-1953.4087704134781,37.22658283785396,-992.7500000000007,41.72899852028157,,,
2023-10-05 12:10:00,1635.06,1635.5,1633.4,1633.51,2025.84,1636.3626409145259,1637.9504753569408,1638.1206374142405,1639.213781004744,1639.3087476730582,-3096.7956538175495,31.582271066538215,-3018.5900000000006,72.02850940156537,,,
2023-10-05 12:15:00,1633.51,1634.3,1633.3,1634.3,964.66,1636.0453115430605,1637.9001239727072,1638.075688738779,1639.1967488348837,1639.2939507818526,-2732.6800588363976,36.83867945769255,-2053.9300000000007,18.99945568744584,,,
2023-10-05 12:20:00,1634.3,1634.32,1633.66,1634.28,408.55,1635.7737251518204,1637.850191228256,1638.0310335771464,1639.179706377917,1639.2791385195724,-2279.4462856233463,36.761677219100704,-2462.480000000001,-31.480477274219467,,,
2023-10-05 12:25:00,1634.28,1634.99,1633.64,1634.1,658.17,1635.5162289746172,1637.798464452694,1637.9847861232977,1639.1620990767804,1639.2638382580672,-2159.287070842837,36.03169681055705,-3120.650000000001,-31.866208326884895,,,
2023-10-05 12:30:00,1634.1,1634.36,1632.32,1633.09,1322.46,1635.1429629785223,1637.7335201154153,1637.9272004042,1639.1410519395993,1639.2455994448972,-2216.4529934922202,32.17141030463162,-4443.110000000001,9.960333319905475,,,
2023-10-05 12:35:00,1633.09,1633.1,1631.64,1632.02,1449.34,1634.6625071356725,1637.6547129414093,1637.8577039288566,1639.1163689172784,1639.2242535085754,-2547.624235728518,28.667365180610194,-5892.450000000001,28.918164869222515,,,
2023-10-05 12:40:00,1632.02,1632.67,1630.3,1632.29,2654.02,1634.2975060378767,1637.580716900838,1637.7922015296936,1639.0927073265773,1639.2037682692592,-1455.648949031875,30.71798325821315,-3238.4300000000007,93.08811522145686,,,
2023-10-05 12:45:00,1632.29,1633.19,1632.13,1632.44,728.79,1634.0117358782034,1637.5098104608267,1637.7292344528737,1639.0696476824644,1639.1837866790988,-1230.6482002881087,31.88943175030097,-2509.640000000001,9.484957802776245,,,
2023-10-05 12:50:00,1632.44,1633.44,1631.63,1632.03,485.48,1633.7068534354028,1637.4342268682633,1637.6621846357812,1639.0452468239464,1639.16265289275,-1266.1580119272303,30.37750066370425,-2995.120000000001,-31.895367546272958,,,
2023-10-05 12:55:00,1632.03,1633.18,1632.03,1632.8,326.54,1633.5673375222639,1637.3703064976664,1637.6049824635957,1639.0235995212638,1639.1438562815456,-1152.7749194387961,36.469489682745476,-2668.580000000001,-54.8675169567871,,,
2023-10-05 13:00:00,1632.8,1633.41,1632.79,1633.09,553.86,1633.493900980377,1637.3112677873537,1637.5518650228476,1639.0030324518661,1639.1259719203003,-1075.2647160932513,38.646888830479085,-2114.7200000000007,-47.18128120954583,,,
2023-10-05 13:05:00,1633.09,1637.32,1633.09,1636.86,2986.32,1634.0117623680112,1637.30504340408,1637.5437254343435,1638.995604263125,1639.1192777639626,394.94347857640906,58.54031970644428,871.5999999999995,91.95217962283239,,,
2023-10-05 13:10:00,1636.86,1639.44,1635.67,1638.95,4116.05,1634.771491234471,1637.3277324605751,1637.5602698409984,1638.9954461894226,1639.1187776819422,2653.711363202427,65.26446008937175,4987.65,159.78729864147274,,,
2023-10-05 13:15:00,1638.95,1643.82,1638.8,1641.91,6923.02,1635.8697233522446,1637.3909361507742,1637.6114431369867,1639.005548628974,1639.1270235381255,4221.8373029130225,72.15290039938562,11910.67,235.59247402653233,,,
2023-10-05 13:20:00,1641.91,1642.88,1638.86,1638.97,2610.51,1636.346688990361,1637.412716341798,1637.6274261589044,1639.0054254101562,1639.1265596576584,3039.4746039520223,59.52606971031575,9300.16,105.72300474746271,,,
2023-10-05 13:25:00,1638.97,1646.95,1638.44,1643.62,6187.31,1637.4656599149207,1637.4983340474282,1637.6979270276233,1639.0214204693932,1639.1398342229238,3336.73682303316,68.82012479358006,15487.470000000001,156.42797441098833,,,
2023-10-05 13:30:00,1643.62,1647.27,1642.95,1646.01,5486.2,1638.7801737741638,1637.615736336429,1637.795716121416,1639.0456443152532,1639.160130133639,4641.8724470529705,72.33629463514478,20973.670000000002,134.51920441818575,,,
2023-10-05 13:35:00,1646.01,1648.69,1641.01,1641.35,5909.71,1639.1755316550616,1637.6672434214438,1637.83753122587,1639.0536316833113,1639.1665994685472,1614.0051120182911,58.487003561624874,15063.960000000003,124.10944484078819,,,
2023-10-05 13:40:00,1641.35,1642.78,1639.31,1639.32,4403.95,1639.1977575542828,1637.6900400639067,1637.8549720349774,1639.0545549703709,1639.1670526458927,-2016.9595160721296,53.66673471872948,10660.010000000002,80.1827781735713,,,
2023-10-05 13:45:00,1639.32,1640.37,1637.14,1640.21,4323.31,1639.353487161316,1637.7247981319908,1637.8826782463307,1639.058559979139,1639.1701337311338,-723.034172020505,55.40215402453238,14983.320000000003,60.36731998642389,,,
2023-10-05 13:50:00,1640.21,1642.29,1638.75,1640.23,3396.81,1639.4883352903444,1637.759352640515,1637.910293796374,1639.062620429818,1639.173264798398,-620.872477558928,55.44254241920697,18380.130000000005,32.236367268461464,,,
2023-10-05 13:55:00,1640.23,1642.5,1640.23,1641.77,1366.6,1639.8393606302914,1637.814671914439,1637.955702104652,1639.072004761084,1639.180936098846,-269.1574319881058,58.55491213904032,19746.730000000003,-21.088857344665396,,,
2023-10-05 14:00:00,1641.77,1642.23,1639.0,1640.39,1801.43,1639.9240743794774,1637.8501936811365,1637.9843409034208,1639.07657320212,1639.1845079272098,-297.6364144245493,54.8570854079461,17945.300000000003,-28.241046822988995,,,
2023-10-05 14:05:00,1640.39,1641.49,1639.27,1641.16,1115.21,1640.1142167826347,1637.8958461820862,1638.0217015986748,1639.083794785475,1639.1903439451503,175.60484245055932,56.50750316127201,19060.510000000002,-46.16824930995763,,,
2023-10-05 14:10:00,1641.16,1643.0,1639.74,1642.96,2231.16,1640.5520295853062,1637.9656965795746,1638.0797992269258,1639.097230505456,1639.2014802998174,1615.2403614005634,60.17311979369436,21291.670000000002,-23.521104356933954,,,
2023-10-05 14:15:00,1642.96,1645.63,1642.52,1645.36,2269.74,1641.2917173414128,1638.0676869715805,1638.1654486477855,1639.1189385452985,1639.2196738587543,3108.8304047548236,64.47263173601601,23561.410000000003,-14.48346719191964,,,
2023-10-05 14:20:00,1645.36,1647.4,1641.54,1642.68,2509.59,1641.5052992888877,1638.1313050823173,1638.2185610166352,1639.1312819125592,1639.229896387975,2513.0506345851118,57.06437276672224,21051.820000000003,-5.291782574438239,,,
2023-10-05 14:25:00,1642.68,1646.42,1642.68,1645.5,2128.69,1642.1198686290588,1638.2329422535956,1638.304225004675,1639.1533571918917,1639.2484195891923,2858.976915594558,62.010883425353335,23180.510000000002,-11.323360885018477,,,
2023-10-05 14:30:00,1645.5,1646.88,1643.06,1643.07,1690.85,1642.2660426861266,1638.299660291477,1638.3602929457966,1639.1669330768418,1639.259709339298,1829.5543644512347,56.02155478512343,21489.660000000003,-23.65148973191458,,,
2023-10-05 14:35:00,1643.07,1643.79,1639.72,1640.18,2328.37,1641.945113042107,1638.3255960115946,1638.3817012640814,1639.1704445739758,1639.2624280709397,348.8703711207386,49.854335257133684,19161.290000000005,-10.756558226632306,,,
2023-10-05 14:40:00,1640.18,1641.0,1639.15,1640.82,2671.89,1641.7720187279367,1638.3600015838485,1638.4103871315626,1639.1761622704266,1639.2670294651173,1159.533502446169,51.13719581195981,21833.180000000004,2.176712622755358,,,
2023-10-05 14:45:00,1640.82,1642.39,1640.06,1640.86,1446.22,1641.631708154408,1638.3944843206232,1638.4392061064855,1639.1819987963524,1639.2717354342012,1086.983821369112,51.22118859533826,23279.400000000005,-24.49393309729175,,,
2023-10-05 14:50:00,1640.86,1641.76,1640.11,1641.71,1244.61,1641.6437530537298,1638.440215571373,1638.4776860346446,1639.190761365516,1639.2789385791518,1713.311821975083,53.06740158991744,24524.010000000006,-37.97194031089254,,,
2023-10-05 14:55:00,1641.71,1642.16,1640.85,1640.86,338.49,1641.5231756608484,1638.4735919083196,1638.5057132577665,1639.1965472879924,1639.283609366215,1629.6894497217133,50.98908137924092,24185.520000000004,-67.62810041708002,,,
2023-10-05 15:00:00,1640.86,1641.24,1622.42,1627.07,23393.99,1639.2996101745641,1638.316300985446,1638.3711754547342,1639.1545141951399,1639.2475278023562,-5544.2241562563795,30.274061613519866,791.5300000000025,335.7416225373544,,,
2023-10-05 15:05:00,1627.07,1630.94,1625.02,1626.28,11796.09,1637.2965932246311,1638.1502830408192,1638.2289263317373,1639.1098884960234,1639.2092190053033,-11564.998920856058,29.533817005986652,-11004.559999999998,213.18224250193487,,,
2023-10-05 15:10:00,1626.28,1627.57,1622.86,1627.21,6501.63,1635.744809651611,1637.9993825850836,1638.0992919043051,1639.0686410488968,1639.1737707955388,-9609.802480768065,31.652508306818948,-4502.929999999998,100.11200043533674,,,
2023-10-05 15:15:00,1627.21,1630.4,1626.26,1628.09,3825.65,1634.567146628286,1637.862701445979,1637.9815355289604,1639.0305868338228,1639.1410270118001,-8826.299889967608,33.68433867913205,-677.2799999999975,26.327532928063974,,,
2023-10-05 15:20:00,1628.09,1629.19,1625.4,1628.73,2778.53,1633.6691240700884,1637.7367331501723,1637.872693934502,1638.9948828933243,1639.1102706543059,-6919.738935099966,35.19326146919223,2101.2500000000027,-12.853237448213228,,,
2023-10-05 15:25:00,1628.73,1628.73,1623.01,1625.76,4090.18,1632.4523357516132,1637.5715368308595,1637.7301916529195,1638.9490080826024,1639.0708311545886,-6103.925814159445,31.599923228242886,-1988.929999999997,-6.027863025715763,,,
2023-10-05 15:30:00,1625.76,1625.77,1618.95,1620.53,15396.26,1630.618130251365,1637.3364811504339,1637.5278364570029,1638.8851640337891,1639.0160576504393,-10508.613310198538,26.473842050433007,-17385.19,132.75156181591325,,,
2023-10-05 15:35:00,1620.53,1622.57,1605.06,1618.39,45329.79,1628.7368794434628,1637.0751503759452,1637.3026854398618,1638.8141236038628,1638.9551239498473,2765.5966655425236,24.707688961111156,-62714.979999999996,339.25005479022883,,,
2023-10-05 15:40:00,1618.39,1624.06,1616.86,1620.19,12056.88,1627.4219749136994,1636.84225175007,1637.1013597288047,1638.7495685827057,1638.8996878377354,6217.544374540937,28.998340885052563,-50658.1,140.8147944322829,,,
2023-10-05 15:45:00,1620.19,1622.07,1619.71,1620.96,3366.24,1626.4278249269764,1636.6231862086897,1636.9114613790541,1638.6879062999233,1638.846690237033,7122.330641449815,30.814649754721497,-47291.86,12.654037753956176,,,
2023-10-05 15:50:00,1620.96,1621.55,1619.5,1621.32,1965.27,1625.6420057074415,1636.412107778225,1636.7280324216536,1638.6277055848457,1638.794912717869,7986.728355010304,31.694429158770948,-45326.590000000004,-42.54817045573023,,,
2023-10-05 15:55:00,1621.32,1621.39,1616.46,1617.18,2730.22,1624.3401586755274,1636.1468373261114,1636.4980555696343,1638.5533634511028,1638.7310577319965,6732.575667712825,27.38212556556273,-48056.810000000005,-54.04213133224046,,,
