Datetime,Open,High,Low,Close,Volume
2023-07-01 08:00:00,1933.42,1935.79,1933.22,1935.7,8443.386
2023-07-01 08:05:00,1935.71,1936.89,1934.24,1936.79,6738.025
2023-07-01 08:10:00,1936.79,1938.28,1929.41,1932.85,17149.352
2023-07-01 08:15:00,1932.86,1934.8,1931.81,1933.37,6220.24
2023-07-01 08:20:00,1933.36,1935.7,1932.37,1935.52,4599.296
2023-07-01 08:25:00,1935.52,1941.0,1933.48,1939.57,13529.857
2023-07-01 08:30:00,1939.56,1940.14,1937.46,1937.46,11759.253
2023-07-01 08:35:00,1937.47,1941.47,1935.57,1941.25,12295.401
2023-07-01 08:40:00,1941.25,1944.69,1940.0,1942.61,16916.146
2023-07-01 08:45:00,1942.61,1942.61,1936.72,1938.28,12839.177
2023-07-01 08:50:00,1938.28,1938.29,1934.0,1935.26,8543.529
2023-07-01 08:55:00,1935.26,1935.66,1932.8,1933.73,7532.871
2023-07-01 09:00:00,1933.74,1935.78,1932.77,1933.17,9009.312
2023-07-01 09:05:00,1933.17,1933.17,1926.42,1930.38,26153.901
2023-07-01 09:10:00,1930.38,1932.96,1930.37,1931.73,6588.438
2023-07-01 09:15:00,1931.73,1931.73,1923.57,1927.51,21461.675
2023-07-01 09:20:00,1927.51,1929.45,1923.33,1926.41,15873.944
2023-07-01 09:25:00,1926.41,1929.16,1926.4,1927.9,8369.298
2023-07-01 09:30:00,1927.9,1929.9,1926.77,1928.13,8999.899
2023-07-01 09:35:00,1928.13,1929.83,1927.67,1928.6,5086.621
2023-07-01 09:40:00,1928.6,1930.07,1927.12,1928.4,4771.318
2023-07-01 09:45:00,1928.4,1930.5,1927.12,1930.5,5324.985
2023-07-01 09:50:00,1930.5,1930.5,1928.52,1929.29,4657.852
2023-07-01 09:55:00,1929.28,1929.28,1928.25,1928.49,2391.323
2023-07-01 10:00:00,1928.48,1929.7,1924.66,1925.17,8330.419
2023-07-01 10:05:00,1925.18,1928.02,1922.3,1927.95,11923.25
2023-07-01 10:10:00,1927.95,1927.96,1925.18,1925.66,4689.989
2023-07-01 10:15:00,1925.65,1926.26,1924.73,1925.3,3445.451
2023-07-01 10:20:00,1925.31,1925.64,1923.84,1924.79,2640.753
2023-07-01 10:25:00,1924.79,1926.56,1924.52,1925.73,4021.309
2023-07-01 10:30:00,1925.73,1928.47,1925.32,1925.62,4996.754
2023-07-01 10:35:00,1925.62,1925.63,1923.16,1924.9,3899.102
2023-07-01 10:40:00,1924.91,1925.77,1924.37,1924.63,2844.941
2023-07-01 10:45:00,1924.63,1925.22,1921.0,1921.93,11770.754
2023-07-01 10:50:00,1921.93,1922.58,1921.08,1921.22,5619.064
2023-07-01 10:55:00,1921.22,1921.8,1920.22,1920.59,13680.979
2023-07-01 11:00:00,1920.59,1921.45,1918.79,1920.71,9003.45
2023-07-01 11:05:00,1920.71,1922.53,1920.71,1921.67,5289.922
2023-07-01 11:10:00,1921.68,1921.68,1919.0,1919.47,5295.022
2023-07-01 11:15:00,1919.47,1922.58,1919.46,1921.09,4456.504
2023-07-01 11:20:00,1921.08,1921.17,1918.67,1919.84,4482.834
2023-07-01 11:25:00,1919.83,1920.29,1918.35,1919.07,4144.999
2023-07-01 11:30:00,1919.07,1920.41,1917.38,1918.2,5896.67
2023-07-01 11:35:00,1918.24,1919.36,1917.25,1919.02,5321.665
2023-07-01 11:40:00,1919.01,1919.24,1917.01,1917.97,3770.178
2023-07-01 11:45:00,1917.97,1919.89,1917.04,1918.84,5178.461
2023-07-01 11:50:00,1918.84,1919.74,1918.8,1919.16,3395.175
2023-07-01 11:55:00,1919.16,1920.41,1918.99,1919.72,2879.369
2023-07-01 12:00:00,1919.72,1920.74,1917.87,1918.34,7079.413
2023-07-01 12:05:00,1918.33,1918.63,1915.1,1915.28,9876.808
2023-07-01 12:10:00,1915.28,1917.5,1913.4,1916.5,15060.72
2023-07-01 12:15:00,1916.5,1917.29,1911.31,1915.27,19488.182
2023-07-01 12:20:00,1915.26,1916.58,1911.07,1912.35,14356.669
2023-07-01 12:25:00,1912.34,1913.79,1910.15,1912.19,21351.117
2023-07-01 12:30:00,1912.18,1912.3,1908.55,1912.0,19984.51
2023-07-01 12:35:00,1912.0,1916.28,1911.99,1914.83,9100.654
2023-07-01 12:40:00,1914.82,1915.5,1913.1,1913.58,5309.31
2023-07-01 12:45:00,1913.59,1916.6,1912.89,1915.2,10202.49
2023-07-01 12:50:00,1915.2,1916.51,1914.78,1914.85,3311.734
2023-07-01 12:55:00,1914.84,1915.55,1913.45,1914.99,4693.11
2023-07-01 13:00:00,1915.0,1916.2,1914.15,1915.94,5408.591
2023-07-01 13:05:00,1915.93,1916.29,1914.83,1914.83,3501.864
2023-07-01 13:10:00,1914.83,1915.53,1913.94,1915.53,4162.151
2023-07-01 13:15:00,1915.54,1918.22,1915.28,1916.86,11830.084
2023-07-01 13:20:00,1916.86,1917.0,1915.31,1916.51,4996.431
2023-07-01 13:25:00,1916.51,1917.06,1915.68,1915.74,3458.201
2023-07-01 13:30:00,1915.74,1917.0,1915.09,1916.77,4266.128
2023-07-01 13:35:00,1916.76,1917.29,1916.39,1917.0,2411.024
2023-07-01 13:40:00,1917.0,1917.35,1915.71,1916.25,3411.232
2023-07-01 13:45:00,1916.25,1917.85,1916.14,1916.79,3236.618
2023-07-01 13:50:00,1916.79,1917.56,1916.23,1917.23,1860.697
2023-07-01 13:55:00,1917.23,1918.97,1917.22,1918.48,5371.642
2023-07-01 14:00:00,1918.48,1919.77,1917.96,1919.15,5327.144
2023-07-01 14:05:00,1919.16,1919.37,1918.29,1918.95,3239.802
2023-07-01 14:10:00,1918.95,1920.59,1918.9,1918.91,6412.958
2023-07-01 14:15:00,1918.9,1918.91,1915.68,1917.09,5889.915
2023-07-01 14:20:00,1917.09,1917.36,1916.45,1916.87,2622.177
2023-07-01 14:25:00,1916.86,1918.44,1916.2,1918.01,3630.367
2023-07-01 14:30:00,1918.01,1918.02,1914.39,1915.61,12774.311
2023-07-01 14:35:00,1915.62,1917.37,1915.62,1916.88,2604.826
2023-07-01 14:40:00,1916.88,1916.89,1916.08,1916.64,1743.639
2023-07-01 14:45:00,1916.64,1917.6,1916.04,1917.6,2090.424
2023-07-01 14:50:00,1917.6,1921.97,1917.44,1920.72,18932.858
2023-07-01 14:55:00,1920.72,1920.79,1918.76,1920.4,4893.394
2023-07-01 15:00:00,1920.4,1920.41,1918.67,1919.05,5748.795
2023-07-01 15:05:00,1919.05,1919.05,1918.1,1918.1,2571.402
2023-07-01 15:10:00,1918.1,1918.41,1916.49,1917.0,3368.777
2023-07-01 15:15:00,1917.0,1917.37,1915.56,1917.15,3072.148
2023-07-01 15:20:00,1917.16,1917.4,1914.74,1915.58,5181.605
2023-07-01 15:25:00,1915.58,1916.32,1914.21,1915.84,3977.784
2023-07-01 15:30:00,1915.84,1917.17,1915.4,1916.58,1786.515
2023-07-01 15:35:00,1916.58,1917.36,1915.0,1915.39,3206.072
2023-07-01 15:40:00,1915.39,1915.39,1912.44,1913.25,9121.982
2023-07-01 15:45:00,1913.26,1914.97,1912.0,1914.73,7601.184
2023-07-01 15:50:00,1914.73,1917.13,1914.03,1917.01,6759.732
2023-07-01 15:55:00,1917.0,1920.92,1916.72,1919.8,17221.964
2023-07-01 16:00:00,1919.8,1920.25,1918.51,1919.31,6761.484
2023-07-01 16:05:00,1919.31,1919.58,1917.63,1918.31,3915.302
2023-07-01 16:10:00,1918.31,1918.31,1916.03,1916.67,3607.607
2023-07-01 16:15:00,1916.68,1917.12,1914.42,1915.01,4866.584
2023-07-01 16:20:00,1915.01,1917.79,1914.95,1917.63,3877.183
2023-07-01 16:25:00,1917.63,1917.63,1916.36,1916.92,2842.895
2023-07-01 16:30:00,1916.93,1917.08,1915.43,1916.83,1960.683
2023-07-01 16:35:00,1916.82,1918.6,1916.82,1917.4,7931.948
2023-07-01 16:40:00,1917.4,1918.98,1916.85,1918.85,5092.773
2023-07-01 16:45:00,1918.85,1919.25,1916.57,1916.94,5160.621
2023-07-01 16:50:00,1916.93,1917.01,1915.0,1916.21,3582.199
2023-07-01 16:55:00,1916.2,1916.39,1910.33,1914.73,21024.592
2023-07-01 17:00:00,1914.73,1917.18,1913.85,1915.11,9823.784
2023-07-01 17:05:00,1915.12,1916.15,1914.8,1915.54,2814.905
2023-07-01 17:10:00,1915.54,1915.54,1912.82,1914.18,4834.304
2023-07-01 17:15:00,1914.18,1915.34,1913.53,1914.61,2425.704
2023-07-01 17:20:00,1914.61,1916.33,1914.33,1915.94,2880.255
2023-07-01 17:25:00,1915.93,1918.62,1915.93,1917.78,12368.801
2023-07-01 17:30:00,1917.77,1919.67,1917.04,1918.77,13385.593
2023-07-01 17:35:00,1918.78,1919.19,1918.25,1918.38,4633.865
2023-07-01 17:40:00,1918.38,1918.39,1915.96,1916.82,4963.199
2023-07-01 17:45:00,1916.82,1917.42,1915.29,1916.0,2558.461
2023-07-01 17:50:00,1915.99,1916.72,1915.68,1916.32,1774.309
2023-07-01 17:55:00,1916.32,1917.09,1915.97,1916.14,2444.732
2023-07-01 18:00:00,1916.14,1916.94,1915.63,1915.75,2144.313
2023-07-01 18:05:00,1915.76,1916.88,1915.57,1916.25,2289.083
2023-07-01 18:10:00,1916.25,1917.84,1916.12,1917.45,3085.708
2023-07-01 18:15:00,1917.45,1918.34,1915.12,1916.45,10677.463
2023-07-01 18:20:00,1916.46,1924.49,1916.45,1923.48,24969.663
2023-07-01 18:25:00,1923.48,1926.12,1921.35,1925.63,12555.962
2023-07-01 18:30:00,1925.62,1926.31,1921.14,1923.63,12526.048
2023-07-01 18:35:00,1923.63,1923.64,1920.47,1922.13,7507.126
2023-07-01 18:40:00,1922.12,1922.48,1917.71,1921.09,9279.549
2023-07-01 18:45:00,1921.08,1921.09,1916.91,1917.71,9315.451
2023-07-01 18:50:00,1917.71,1920.68,1917.48,1920.05,4629.029
2023-07-01 18:55:00,1920.05,1922.1,1919.54,1922.01,5358.53
2023-07-01 19:00:00,1922.01,1925.11,1922.0,1923.01,13223.99
2023-07-01 19:05:00,1923.02,1923.02,1921.22,1921.22,5856.744
