Datetime,Open,High,Low,Close,Volume
2023-10-01 08:00:00,26951.0,26986.6,26939.0,26976.9,2733.691
2023-10-01 09:00:00,26976.9,27026.8,26963.8,27005.1,3161.822
2023-10-01 10:00:00,27005.1,27037.5,27004.4,27015.6,2681.754
2023-10-01 11:00:00,27015.7,27039.7,26993.6,27033.0,2415.426
2023-10-01 12:00:00,27032.9,27035.0,27004.2,27035.0,1889.918
2023-10-01 13:00:00,27035.0,27064.2,27028.1,27061.9,3884.222
2023-10-01 14:00:00,27061.9,27131.9,27061.9,27113.1,7682.681
2023-10-01 15:00:00,27113.1,27148.0,27079.7,27092.1,6274.466
2023-10-01 16:00:00,27092.1,27145.0,27070.5,27122.1,4752.609
2023-10-01 17:00:00,27122.1,27222.0,27121.0,27202.8,13735.07
2023-10-01 18:00:00,27202.7,27279.5,27150.0,27195.5,13993.563
2023-10-01 19:00:00,27195.5,27229.7,27153.0,27174.2,6985.793
2023-10-01 20:00:00,27174.2,27188.0,27108.1,27176.3,7792.07
2023-10-01 21:00:00,27176.3,27186.2,27131.4,27175.7,4580.093
2023-10-01 22:00:00,27175.6,27219.7,27067.4,27108.9,12806.333
2023-10-01 23:00:00,27108.8,27145.0,27090.8,27135.8,4457.786
2023-10-02 00:00:00,27135.8,27142.5,27065.3,27099.9,4751.717
2023-10-02 01:00:00,27099.9,27129.2,27021.4,27061.8,7944.326
2023-10-02 02:00:00,27061.7,27089.6,27050.5,27083.0,3099.633
2023-10-02 03:00:00,27083.0,27096.0,27058.6,27091.1,2688.989
2023-10-02 04:00:00,27091.0,27135.6,27015.0,27093.6,7945.271
2023-10-02 05:00:00,27093.6,27180.0,27072.5,27164.0,3710.802
2023-10-02 06:00:00,27164.1,28365.2,27137.9,27989.7,89652.916
2023-10-02 07:00:00,27989.6,28020.0,27851.1,27981.4,20761.995
2023-10-02 08:00:00,27981.4,28050.7,27870.0,27917.7,19297.563
2023-10-02 09:00:00,27917.6,27956.8,27811.6,27907.4,11539.817
2023-10-02 10:00:00,27907.4,27990.0,27885.5,27971.2,9016.344
2023-10-02 11:00:00,27971.3,28231.0,27940.0,28114.8,23939.676
2023-10-02 12:00:00,28114.9,28146.7,28004.2,28054.0,12647.27
2023-10-02 13:00:00,28054.0,28101.9,27880.0,27966.0,13888.368
2023-10-02 14:00:00,27966.0,28095.0,27951.8,28086.6,9782.371
2023-10-02 15:00:00,28086.5,28428.2,28082.8,28299.1,46223.465
2023-10-02 16:00:00,28299.2,28477.0,28235.9,28264.4,39848.207
2023-10-02 17:00:00,28264.5,28313.9,28220.2,28272.5,15554.754
2023-10-02 18:00:00,28272.4,28330.5,28257.4,28294.0,8431.165
2023-10-02 19:00:00,28294.1,28362.2,28177.0,28183.2,21722.179
2023-10-02 20:00:00,28183.1,28340.6,28183.1,28305.0,15036.446
2023-10-02 21:00:00,28305.0,28550.0,28272.4,28540.0,30209.737
2023-10-02 22:00:00,28540.0,28613.0,28160.6,28292.4,50785.366
2023-10-02 23:00:00,28292.4,28409.9,27971.0,28015.0,46177.82
2023-10-03 00:00:00,28015.0,28111.0,27838.5,27986.7,45849.809
2023-10-03 01:00:00,27986.8,28115.0,27888.7,28046.1,17290.824
2023-10-03 02:00:00,28046.1,28095.0,27635.8,27789.8,38180.633
2023-10-03 03:00:00,27789.9,27963.3,27614.6,27955.3,28868.44
2023-10-03 04:00:00,27955.3,27955.4,27808.0,27836.6,8821.913
2023-10-03 05:00:00,27836.6,27863.9,27255.0,27456.7,42121.99
2023-10-03 06:00:00,27456.7,27544.6,27326.5,27537.0,22885.55
2023-10-03 07:00:00,27537.1,27608.4,27455.0,27477.6,15158.013
2023-10-03 08:00:00,27477.7,27559.3,27380.1,27418.0,14603.39
2023-10-03 09:00:00,27418.0,27555.2,27366.1,27552.4,10818.904
2023-10-03 10:00:00,27552.5,27607.8,27502.2,27569.3,6020.042
2023-10-03 11:00:00,27569.4,27627.9,27517.5,27585.8,7805.049
2023-10-03 12:00:00,27585.8,27633.3,27530.0,27620.0,6230.723
2023-10-03 13:00:00,27620.0,27622.7,27552.7,27552.7,4465.093
2023-10-03 14:00:00,27552.7,27665.0,27549.0,27622.0,6145.03
2023-10-03 15:00:00,27621.9,27639.6,27510.1,27528.1,7225.211
2023-10-03 16:00:00,27528.0,27630.0,27525.0,27583.9,6113.411
