Datetime,Open,High,Low,Close,Volume
2023-04-01 08:00:00,28454.8,28491.1,28438.0,28491.1,2728.658
2023-04-01 08:15:00,28491.0,28543.3,28456.9,28479.5,3450.581
2023-04-01 08:30:00,28479.5,28495.7,28401.0,28433.2,2821.51
2023-04-01 08:45:00,28433.1,28444.4,28401.0,28430.1,1972.972
2023-04-01 09:00:00,28430.1,28454.9,28400.0,28423.0,2091.7
2023-04-01 09:15:00,28423.0,28446.9,28416.4,28429.0,1290.628
2023-04-01 09:30:00,28429.1,28485.2,28429.1,28464.1,1500.15
2023-04-01 09:45:00,28464.0,28624.9,28456.8,28601.2,6362.53
2023-04-01 10:00:00,28601.2,28845.3,28583.2,28663.5,18537.623
2023-04-01 10:15:00,28663.6,28684.8,28521.6,28599.0,7421.738
2023-04-01 10:30:00,28599.0,28600.0,28451.2,28499.6,6606.708
2023-04-01 10:45:00,28499.6,28579.0,28497.7,28569.9,3341.131
2023-04-01 11:00:00,28570.0,28592.8,28519.4,28559.4,2476.022
2023-04-01 11:15:00,28559.4,28571.8,28512.3,28514.6,1793.856
2023-04-01 11:30:00,28514.6,28556.3,28490.0,28520.6,2107.826
2023-04-01 11:45:00,28520.7,28554.0,28520.6,28532.0,1277.705
2023-04-01 12:00:00,28532.1,28575.0,28514.6,28553.1,2022.729
2023-04-01 12:15:00,28553.1,28590.8,28541.0,28586.7,1686.484
2023-04-01 12:30:00,28586.7,28609.3,28568.3,28575.1,1962.508
2023-04-01 12:45:00,28575.1,28617.8,28555.4,28563.7,2174.15
2023-04-01 13:00:00,28563.7,28580.4,28542.2,28551.5,1783.327
2023-04-01 13:15:00,28551.4,28562.9,28520.0,28522.0,1822.27
2023-04-01 13:30:00,28522.0,28548.1,28518.5,28543.3,1525.405
2023-04-01 13:45:00,28543.3,28560.0,28543.3,28559.0,856.386
2023-04-01 14:00:00,28558.9,28562.5,28500.1,28512.7,1905.807
2023-04-01 14:15:00,28512.7,28520.0,28405.0,28415.9,6115.506
2023-04-01 14:30:00,28415.9,28477.0,28333.1,28465.1,9138.35
2023-04-01 14:45:00,28465.1,28480.0,28443.0,28474.9,2036.053
2023-04-01 15:00:00,28474.9,28475.0,28388.0,28390.1,2788.172
2023-04-01 15:15:00,28390.2,28399.7,28328.0,28391.6,6488.946
2023-04-01 15:30:00,28391.5,28415.0,28373.8,28395.0,2318.244
2023-04-01 15:45:00,28394.9,28428.0,28381.8,28416.1,2131.408
2023-04-01 16:00:00,28416.1,28430.0,28399.1,28429.9,1905.318
2023-04-01 16:15:00,28429.9,28475.0,28375.5,28462.9,3697.764
2023-04-01 16:30:00,28462.8,28476.9,28431.7,28467.0,2256.125
2023-04-01 16:45:00,28467.1,28470.2,28420.1,28426.3,1482.769
2023-04-01 17:00:00,28426.4,28439.8,28408.2,28412.2,1617.921
2023-04-01 17:15:00,28412.2,28437.9,28407.6,28417.6,951.019
2023-04-01 17:30:00,28417.6,28456.7,28407.4,28447.7,1502.241
2023-04-01 17:45:00,28447.7,28447.8,28409.1,28411.5,1154.002
2023-04-01 18:00:00,28411.6,28423.5,28380.2,28381.8,2051.137
2023-04-01 18:15:00,28381.8,28425.6,28374.6,28415.6,1752.549
2023-04-01 18:30:00,28415.6,28432.3,28409.0,28432.3,1082.874
2023-04-01 18:45:00,28432.3,28459.8,28417.2,28454.8,1781.404
2023-04-01 19:00:00,28454.9,28470.0,28429.9,28432.9,1667.957
2023-04-01 19:15:00,28433.0,28440.0,28405.2,28417.9,1308.349
2023-04-01 19:30:00,28418.0,28436.2,28401.3,28406.8,1371.986
2023-04-01 19:45:00,28406.7,28411.2,28350.0,28365.5,3291.247
2023-04-01 20:00:00,28365.4,28385.0,28300.0,28384.1,5568.6
2023-04-01 20:15:00,28384.2,28416.4,28370.0,28409.2,2627.776
2023-04-01 20:30:00,28409.1,28413.7,28351.7,28393.3,1744.003
2023-04-01 20:45:00,28393.3,28415.9,28352.8,28413.0,1926.661
2023-04-01 21:00:00,28413.1,28430.0,28397.1,28397.1,1953.336
2023-04-01 21:15:00,28397.2,28416.3,28361.6,28414.7,1789.235
2023-04-01 21:30:00,28414.7,28417.0,28376.0,28397.9,1386.189
2023-04-01 21:45:00,28397.8,28430.0,28374.5,28407.5,1564.858
2023-04-01 22:00:00,28407.5,28410.0,28380.0,28380.1,1084.332
