Datetime,Open,High,Low,Close,Volume
2023-08-01 08:00:00,1855.4,1861.74,1854.27,1860.99,57546.53
2023-08-01 09:00:00,1860.99,1863.99,1850.51,1852.0,81946.054
2023-08-01 10:00:00,1851.99,1853.13,1808.47,1827.98,495419.593
2023-08-01 11:00:00,1827.97,1828.65,1824.42,1825.62,84917.319
2023-08-01 12:00:00,1825.63,1826.86,1820.41,1824.48,94938.88
2023-08-01 13:00:00,1824.49,1829.27,1823.9,1829.0,49894.942
2023-08-01 14:00:00,1829.01,1835.5,1827.04,1831.28,82858.659
2023-08-01 15:00:00,1831.29,1833.9,1828.69,1833.19,62720.229
2023-08-01 16:00:00,1833.18,1836.5,1831.96,1836.33,72014.637
2023-08-01 17:00:00,1836.34,1836.5,1831.21,1831.87,51018.98
2023-08-01 18:00:00,1831.88,1834.6,1830.92,1833.37,33493.119
2023-08-01 19:00:00,1833.37,1834.25,1829.48,1830.01,39270.185
2023-08-01 20:00:00,1830.02,1835.84,1826.5,1831.23,88756.819
2023-08-01 21:00:00,1831.24,1835.46,1830.57,1832.77,60346.478
2023-08-01 22:00:00,1832.76,1835.09,1825.5,1827.08,91665.926
2023-08-01 23:00:00,1827.08,1836.05,1810.84,1834.24,280154.198
2023-08-02 00:00:00,1834.24,1841.64,1828.71,1833.01,185219.712
2023-08-02 01:00:00,1833.02,1837.26,1832.9,1836.61,59283.617
2023-08-02 02:00:00,1836.61,1853.44,1836.61,1852.72,228091.079
2023-08-02 03:00:00,1852.73,1857.38,1847.37,1850.51,150454.192
2023-08-02 04:00:00,1850.51,1853.08,1847.29,1849.82,65756.414
2023-08-02 05:00:00,1849.82,1852.0,1847.21,1849.26,48893.779
2023-08-02 06:00:00,1849.27,1851.18,1846.22,1850.89,30274.813
2023-08-02 07:00:00,1850.89,1875.87,1850.48,1873.05,362175.603
2023-08-02 08:00:00,1873.06,1878.5,1867.03,1870.07,209278.523
2023-08-02 09:00:00,1870.08,1879.27,1867.65,1869.15,140914.647
2023-08-02 10:00:00,1869.13,1870.0,1865.92,1867.27,67195.355
2023-08-02 11:00:00,1867.28,1867.28,1862.21,1862.63,75139.764
2023-08-02 12:00:00,1862.63,1864.66,1860.01,1862.63,59215.512
2023-08-02 13:00:00,1862.62,1862.63,1858.37,1861.55,42377.563
2023-08-02 14:00:00,1861.55,1863.37,1856.66,1856.88,45344.04
2023-08-02 15:00:00,1856.88,1860.97,1855.5,1856.28,39714.982
2023-08-02 16:00:00,1856.27,1857.65,1852.85,1857.01,123256.22
2023-08-02 17:00:00,1857.02,1859.63,1853.84,1854.07,65763.911
2023-08-02 18:00:00,1854.06,1858.5,1853.48,1858.49,43745.035
2023-08-02 19:00:00,1858.5,1860.48,1857.31,1859.19,43083.625
2023-08-02 20:00:00,1859.18,1860.48,1853.5,1853.51,54062.28
2023-08-02 21:00:00,1853.51,1855.0,1848.58,1851.82,121263.669
2023-08-02 22:00:00,1851.82,1851.82,1840.0,1840.96,236432.937
2023-08-02 23:00:00,1840.95,1843.78,1833.53,1841.8,193579.161
2023-08-03 00:00:00,1841.8,1847.23,1820.0,1828.54,342893.552
2023-08-03 01:00:00,1828.54,1838.83,1824.98,1831.08,192951.243
2023-08-03 02:00:00,1831.08,1834.56,1829.1,1833.5,68288.759
2023-08-03 03:00:00,1833.5,1843.0,1832.56,1841.37,93560.553
2023-08-03 04:00:00,1841.37,1843.9,1840.19,1841.79,41957.709
2023-08-03 05:00:00,1841.8,1844.3,1837.65,1842.71,50124.046
2023-08-03 06:00:00,1842.71,1844.9,1841.74,1842.01,37365.339
2023-08-03 07:00:00,1842.0,1842.1,1836.79,1839.07,45544.174
2023-08-03 08:00:00,1839.07,1842.86,1838.03,1838.18,43570.258
2023-08-03 09:00:00,1838.19,1845.56,1836.41,1844.29,55840.414
2023-08-03 10:00:00,1844.3,1845.49,1836.89,1840.81,43118.347
2023-08-03 11:00:00,1840.81,1841.3,1838.74,1840.0,26842.9
2023-08-03 12:00:00,1840.0,1840.33,1833.14,1836.53,42992.743
2023-08-03 13:00:00,1836.53,1838.74,1833.6,1838.29,37227.95
2023-08-03 14:00:00,1838.29,1840.43,1831.54,1834.35,54538.393
2023-08-03 15:00:00,1834.35,1836.0,1830.79,1831.51,72826.191
2023-08-03 16:00:00,1831.5,1833.86,1825.0,1832.35,113900.709
2023-08-03 17:00:00,1832.35,1834.65,1831.27,1834.35,47814.377
2023-08-03 18:00:00,1834.35,1837.68,1834.11,1836.87,44761.591
2023-08-03 19:00:00,1836.88,1838.45,1835.7,1837.13,37456.745
2023-08-03 20:00:00,1837.13,1837.81,1833.16,1834.23,58682.193
2023-08-03 21:00:00,1834.23,1840.12,1833.98,1838.52,66896.422
2023-08-03 22:00:00,1838.52,1849.24,1835.7,1846.89,145623.618
2023-08-03 23:00:00,1846.89,1849.6,1838.01,1839.64,119129.443
2023-08-04 00:00:00,1839.63,1848.53,1838.61,1846.72,78828.562
2023-08-04 01:00:00,1846.72,1858.9,1845.77,1846.14,209500.724
2023-08-04 02:00:00,1846.15,1846.62,1841.05,1846.33,85372.467
2023-08-04 03:00:00,1846.32,1846.37,1841.8,1845.06,32209.279
2023-08-04 04:00:00,1845.06,1853.47,1842.26,1843.48,95212.815
2023-08-04 05:00:00,1843.47,1846.5,1835.01,1839.18,51702.978
2023-08-04 06:00:00,1839.18,1839.55,1830.05,1837.14,109858.857
2023-08-04 07:00:00,1837.13,1838.49,1834.63,1834.69,34875.443
2023-08-04 08:00:00,1834.69,1838.51,1832.75,1837.47,76575.62
2023-08-04 09:00:00,1837.46,1837.47,1833.56,1834.69,37158.933
2023-08-04 10:00:00,1834.7,1836.32,1826.5,1833.67,74322.361
2023-08-04 11:00:00,1833.68,1834.92,1831.47,1833.49,36941.978
2023-08-04 12:00:00,1833.49,1834.74,1830.3,1834.73,33663.856
2023-08-04 13:00:00,1834.74,1836.93,1833.63,1835.45,38133.903
2023-08-04 14:00:00,1835.45,1836.5,1832.02,1832.1,37582.945
2023-08-04 15:00:00,1832.11,1837.47,1830.66,1836.73,58493.511
2023-08-04 16:00:00,1836.73,1840.3,1834.09,1834.47,68276.23
2023-08-04 17:00:00,1834.46,1838.1,1833.38,1837.43,34892.706
2023-08-04 18:00:00,1837.42,1837.65,1833.31,1834.1,35401.57
2023-08-04 19:00:00,1834.1,1835.66,1832.37,1833.77,27932.886
2023-08-04 20:00:00,1833.76,1845.0,1830.5,1838.54,163462.897
2023-08-04 21:00:00,1838.54,1851.0,1838.01,1842.35,170639.769
2023-08-04 22:00:00,1842.35,1850.34,1835.62,1846.47,172921.303
2023-08-04 23:00:00,1846.48,1848.65,1843.77,1846.6,64583.765
2023-08-05 00:00:00,1846.6,1847.64,1843.73,1847.21,48828.299
2023-08-05 01:00:00,1847.21,1848.04,1840.4,1840.62,51285.409
2023-08-05 02:00:00,1840.62,1840.74,1825.61,1831.6,198985.429
2023-08-05 03:00:00,1831.61,1834.0,1827.11,1830.52,85677.413
2023-08-05 04:00:00,1830.52,1833.34,1808.77,1821.71,229395.992
2023-08-05 05:00:00,1821.7,1832.33,1820.59,1828.4,106163.47
2023-08-05 06:00:00,1828.4,1831.1,1827.76,1827.77,25514.341
2023-08-05 07:00:00,1827.77,1830.17,1825.79,1829.4,37315.119
2023-08-05 08:00:00,1829.4,1832.81,1828.6,1831.0,48706.191
2023-08-05 09:00:00,1831.0,1831.94,1826.87,1827.14,32114.293
2023-08-05 10:00:00,1827.13,1830.98,1826.7,1830.12,25867.652
2023-08-05 11:00:00,1830.11,1831.83,1829.55,1831.79,20019.812
2023-08-05 12:00:00,1831.79,1831.79,1827.86,1829.17,20264.502
2023-08-05 13:00:00,1829.17,1833.56,1828.34,1832.9,25366.226
2023-08-05 14:00:00,1832.9,1833.09,1830.6,1831.15,16067.41
2023-08-05 15:00:00,1831.15,1831.57,1829.54,1830.29,15853.33
2023-08-05 16:00:00,1830.29,1832.71,1829.35,1832.12,18915.574
2023-08-05 17:00:00,1832.12,1832.36,1830.01,1830.12,15871.578
2023-08-05 18:00:00,1830.13,1833.18,1829.93,1830.97,28119.085
2023-08-05 19:00:00,1830.98,1834.72,1830.97,1831.93,37505.988
2023-08-05 20:00:00,1831.92,1832.6,1829.52,1830.06,35495.331
2023-08-05 21:00:00,1830.06,1832.67,1830.05,1832.18,19588.647
2023-08-05 22:00:00,1832.19,1835.99,1832.19,1835.32,52558.63
2023-08-05 23:00:00,1835.33,1836.72,1830.54,1833.38,47099.603
2023-08-06 00:00:00,1833.38,1833.86,1830.35,1830.56,29321.171
2023-08-06 01:00:00,1830.56,1834.29,1830.41,1833.74,21355.371
2023-08-06 02:00:00,1833.74,1838.62,1833.07,1836.66,49552.724
2023-08-06 03:00:00,1836.66,1837.97,1834.65,1834.76,22261.615
