,Symbol,Strategy,開倉放向,開倉時間,關倉時間,open_bb_high,open_bb_mid,open_bb_low,open_kt_high,open_kt_low,open_kdj,close_bb_high,close_bb_mid,close_bb_low,close_kt_high,close_kt_low,close_kdj,開倉價格,平倉價格,止損價格,倉位總數量,倉位總金額,平倉數量,剩餘倉位,開倉原因,平倉原因,實際收益,收益率,帳戶總金額
0,BTCUSDT,Bollinger,多,2023-09-01 11:00:00,2023-09-01 12:00:00,27590.502511613307,26518.704999999998,25446.90748838669,26689.215830417932,26115.898759889868,22.960723210212997,27499.335495025516,26459.01,25418.68450497448,26635.40956085432,26098.95125894798,21.227135877865898,26071.4,26031.1,26031.5,36.43839609687243,950000.0,36.43839609687243,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-1468.467362704065,-0.15%,998531.5326372959
1,BTCUSDT,Bollinger,多,2023-09-01 20:00:00,2023-09-01 22:00:00,26237.759626262483,26047.085,25856.410373737515,26362.08112798758,25977.65121536449,26.093093830951922,26164.771089961807,26001.795000000002,25838.818910038197,26339.80495964516,25880.1428316249,6.746874088105976,26050.5,25705.0,25976.0,36.41421153732406,948608.4176530604,36.41421153732406,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-12581.110086145462,-1.3299999999999998%,985954.0663907602
2,BTCUSDT,Bollinger,多,2023-09-02 02:00:00,2023-09-03 01:00:00,26241.669562385214,25925.495000000003,25609.32043761479,26301.127447647417,25623.20398887392,30.38165222823757,25863.934765761765,25797.71,25731.485234238233,25960.185460900582,25688.226274923443,78.07246932053985,25640.7,25803.7,25441.3,36.53006209156623,936656.3630712222,36.53006209156623,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,5954.400120925296,0.64%,991908.4665116855
3,BTCUSDT,Bollinger,多,2023-09-07 01:00:00,2023-09-08 03:00:00,25871.365771976158,25731.335,25591.30422802384,25932.107085906937,25496.066266922113,67.39514280366213,25906.500035129575,25765.945,25625.389964870425,25935.56141329376,25613.95856002816,78.66270899278015,25845.6,25867.1,25326.0,36.45932163254485,942313.0431861011,36.45932163254485,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,783.8754150997142,0.08%,992692.3419267852
4,BTCUSDT,Bollinger,多,2023-09-12 00:00:00,2023-09-12 03:00:00,26127.908049358728,25661.415,25194.921950641274,25851.552969968234,25318.452756581548,19.680384235816618,26122.300096413463,25551.84,24981.379903586538,25717.662986827785,25209.039407989727,8.099196528917943,25175.4,25008.3,25087.8,37.45949318900378,943057.7248304458,37.45949318900378,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-6259.481311882613,-0.66%,986432.8606149026
5,BTCUSDT,Bollinger,多,2023-09-12 06:00:00,2023-09-13 00:00:00,26090.41753501072,25464.265,24838.112464989277,25620.93779577279,25129.169981578827,22.594141888199104,26522.1122040104,25721.145,24920.177795989603,26216.485211795596,25478.707808749903,71.16943477181471,25139.7,26094.4,25110.1,37.27600802445154,937107.6589323045,37.27600802445154,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,35587.40486094391,3.8%,1022016.5195265276
6,BTCUSDT,Bollinger,多,2023-09-16 03:00:00,2023-09-16 07:00:00,26723.01052492002,26469.184999999998,26215.359475079975,26602.816563477278,26248.628665000975,36.32064703187526,26753.066902533643,26472.335,26191.603097466355,26704.49822126029,26238.35707679204,71.05780830208363,26386.9,26591.1,26325.1,36.79536791173655,970915.6935502011,36.79536791173655,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,7513.614127576496,0.77%,1029530.1336541042
7,BTCUSDT,Bollinger,多,2023-09-17 09:00:00,2023-09-17 19:00:00,26576.889236298117,26515.02,26453.150763701884,26640.064260855397,26395.06694917501,17.129691666006728,26594.068430631833,26529.329999999998,26464.591569368164,26622.91530016955,26438.915605663697,79.98909004556495,26481.9,26553.9,26400.0,36.93290991097311,978053.6269713988,36.93290991097311,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,2659.1695135900636,0.27%,1032189.3031676941
8,BTCUSDT,Bollinger,空,2023-09-19 01:00:00,2023-09-19 17:00:00,27454.096311022186,26835.075,26216.053688977816,27196.19351622198,26616.011862654013,36.38911128188863,27285.215810262507,26887.875,26490.534189737493,27127.52716715762,26637.828106711466,84.3763914752418,26747.8,27278.6,27257.0,-36.66020525087332,980579.8380093093,36.66020525087332,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-19459.236947163532,-1.9800000000000002%,1012730.0662205304
9,BTCUSDT,Bollinger,多,2023-10-03 09:00:00,2023-10-03 22:00:00,28646.828531157513,27980.420000000002,27314.01146884249,28164.79656277186,27401.435442315385,14.616496247446541,27828.08626474994,27565.829999999998,27303.573735250055,27859.192618903882,27331.865671202653,5.503066545257099,27552.5,27338.6,27366.1,34.91855776824259,962093.562909504,34.91855776824259,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-7469.079506627141,-0.7799999999999999%,1005260.9867139034
