,Symbol,Strategy,開倉放向,開倉時間,關倉時間,open_bb_high,open_bb_mid,open_bb_low,open_kt_high,open_kt_low,open_kdj,close_bb_high,close_bb_mid,close_bb_low,close_kt_high,close_kt_low,close_kdj,開倉價格,平倉價格,止損價格,倉位總數量,倉位總金額,平倉數量,剩餘倉位,開倉原因,平倉原因,實際收益,收益率,帳戶總金額
15,BTCUSDT,Bollinger,多,2023-04-21 15:30:00,2023-04-21 15:45:00,28443.206838778693,28163.265000000003,27883.323161221313,28281.34086373662,27936.143077818433,21.756439874393458,28436.131514864057,28158.35,27880.56848513594,28299.941733856944,27923.934213264296,63.63348642557733,27940.7,28142.3,27829.4,33.70708818206564,941799.6387686414,33.70708818206564,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,6795.348977504384,0.72%,998163.3897866007
16,BTCUSDT,Bollinger,空,2023-04-21 21:45:00,2023-04-22 00:30:00,28246.29018432022,28083.8,27921.30981567978,28279.813064528968,27948.54289779103,52.00169678513268,28243.91117888066,28103.82,27963.72882111934,28239.324839458495,27907.802406199102,27.84904284964236,28103.9,28040.9,28285.6,-33.741168395512645,948258.4224706478,33.741168395512645,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,2125.693608917297,0.22%,1000292.4541043362
17,BTCUSDT,Bollinger,空,2023-04-22 12:30:00,2023-04-22 12:45:00,27342.40352105078,27262.879999999997,27183.356478949216,27376.021661612067,27206.383622683577,84.1237282690557,27352.108773335498,27266.96,27181.8112266645,27379.186265268057,27211.38994433276,91.0629280135685,27307.0,27334.1,27342.4,-34.799671365881345,950274.6259881218,34.799671365881345,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-943.0710940153338,-0.1%,999346.0088934815
18,BTCUSDT,Bollinger,空,2023-04-22 13:00:00,2023-04-22 13:15:00,27349.790541763927,27266.105,27182.419458236072,27378.925668575863,27211.424235348688,75.1708848351933,27356.548311639435,27268.890000000003,27181.23168836057,27378.91846204483,27217.283831982146,83.95429813094759,27294.1,27325.9,27345.9,-34.78341525888698,949382.0144175872,34.78341525888698,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-1106.1126052327072,-0.12%,998243.3762553853
19,BTCUSDT,Bollinger,空,2023-04-22 14:15:00,2023-04-22 14:30:00,27375.763249700783,27295.835,27215.906750299215,27388.839295314934,27234.813886023545,66.05882681775594,27377.64540311079,27298.015000000003,27218.384596889216,27386.78793385637,27237.660182592732,67.18858080583294,27303.6,27316.0,27333.4,-34.73282671305674,948331.2074426159,34.73282671305674,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-430.6870512419541,-0.05%,997812.6892041434
20,BTCUSDT,Bollinger,空,2023-04-22 21:15:00,2023-04-22 21:30:00,27338.151154884923,27257.840000000004,27177.528845115085,27349.989786732436,27207.426863248267,66.64767278948992,27338.09993697175,27257.775,27177.450063028253,27351.514568948398,27200.986209605573,43.96366199847046,27272.4,27252.9,27347.5,-34.757559097986835,947922.0547439362,34.757559097986835,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,677.7724024107433,0.06999999999999999%,998490.4616065542
21,BTCUSDT,Bollinger,空,2023-04-22 23:00:00,2023-04-22 23:15:00,27415.006072327455,27287.909999999996,27160.813927672538,27414.95598805865,27197.161865258484,75.57147618593791,27440.74189073741,27300.034999999996,27159.328109262584,27432.760179672106,27207.308354281486,74.48226363557015,27423.9,27452.8,27556.1,-34.589024118605536,948565.9385262264,34.589024118605536,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-999.6227970276245,-0.11%,997490.8388095266
22,BTCUSDT,Bollinger,空,2023-04-23 02:00:00,2023-04-23 02:15:00,27800.556578910102,27480.525,27160.4934210899,27655.07541183945,27387.89753733059,71.87836348358371,27803.973976392186,27495.995000000003,27188.01602360782,27656.896801188075,27397.564438537196,61.55777229361152,27634.7,27581.8,27664.3,-34.29093070763719,947619.5828263414,34.29093070763719,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,1813.9902344340571,0.19%,999308.2879463723
23,BTCUSDT,Bollinger,空,2023-04-23 07:15:00,2023-04-23 07:30:00,27845.929735258705,27672.93,27499.930264741295,27800.923920741214,27579.464899059098,75.15011356710997,27864.00339776821,27685.815000000002,27507.626602231794,27813.974023527764,27592.263480101086,82.07763455662473,27793.6,27825.9,27813.0,-34.1567704763196,949339.6159106364,34.1567704763196,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-1103.2636863852224,-0.12%,998201.5951669161
24,BTCUSDT,Bollinger,空,2023-04-23 07:45:00,2023-04-23 08:00:00,27876.34122902732,27696.890000000003,27517.438770972687,27819.171735572738,27606.89076771051,79.18771254782587,27879.269845794657,27702.559999999998,27525.85015420534,27821.9315702801,27608.296408880935,59.06724007888272,27807.2,27734.9,27825.9,-34.10237332088705,948291.5154085703,34.10237332088705,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,2465.6015911001086,0.26%,1000667.1967580162
25,BTCUSDT,Bollinger,空,2023-04-23 16:15:00,2023-04-23 19:00:00,27691.682007025145,27593.75,27495.817992974855,27707.63999387246,27521.33176077985,71.15175721194981,27741.05148147613,27616.555,27492.05851852387,27693.37382939856,27504.93472295785,22.73250382135138,27666.7,27545.4,27709.9,-34.36010066956486,950630.5971946501,34.36010066956486,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,4167.880211218192,0.44%,1004831.6667319025
26,BTCUSDT,Bollinger,空,2023-04-25 07:30:00,2023-04-25 10:30:00,27514.28406834669,27411.98,27309.67593165331,27542.142688500408,27306.940558153863,72.7954480832878,27542.123921375394,27440.78,27339.436078624603,27523.169173568534,27312.952559395006,25.381252098786334,27488.1,27393.2,27545.3,-34.72739415948383,954590.0833953074,34.72739415948383,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,3295.6297057349398,0.35000000000000003%,1008127.2964376374
27,BTCUSDT,Bollinger,多,2023-04-25 16:00:00,2023-04-25 17:15:00,27456.152105028472,27358.795000000002,27261.437894971532,27448.61186739307,27252.882772170327,25.881223011175706,27456.689497814838,27355.93,27255.170502185163,27467.69164886963,27242.163759879637,68.10144321181158,27283.4,27339.8,27210.8,35.1025763839298,957717.6325133104,35.1025763839298,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,1979.7853080535642,0.21%,1010103.609006275
28,BTCUSDT,Bollinger,多,2023-04-27 04:30:00,2023-04-27 09:00:00,30886.57493040918,29258.309999999998,27630.045069590815,29481.41051636571,28395.284533209033,31.60405897868052,29336.482447930604,28489.465000000004,27642.447552069403,29227.827608358664,28266.166951010837,78.57260269848004,28082.6,29046.0,27529.1,34.17068801680464,959601.7633007179,34.17068801680464,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,32920.04083538964,3.4299999999999997%,1043027.1600993031
29,BTCUSDT,Bollinger,多,2023-04-28 18:15:00,2023-04-28 21:30:00,29596.58518844159,29357.32,29118.05481155841,29461.27547415277,29180.304934287375,33.999590233606334,29394.213699606422,29237.559999999998,29080.906300393573,29454.129728664913,29054.364010952,8.287881801035013,29270.4,28939.5,29187.7,33.852596763614414,990879.0483096994,33.852596763614414,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-11201.82426908006,-1.13%,1031828.7528990246
30,BTCUSDT,Bollinger,多,2023-04-29 17:15:00,2023-04-29 22:15:00,29386.62692643103,29324.075,29261.523073568973,29389.454484382168,29233.614869684683,18.324917183655607,29364.888702319626,29294.879999999997,29224.87129768037,29378.02287568148,29243.899265833465,78.8397639464805,29282.9,29347.3,29233.4,33.47473492222674,980237.3152540734,33.47473492222674,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,2155.7729289913286,0.22%,1033984.525828016
31,BTCUSDT,Bollinger,多,2023-04-30 10:30:00,2023-04-30 14:15:00,29243.283834202077,29161.870000000003,29080.45616579793,29221.83188300015,29085.864826031946,33.70218168216715,29267.213301652853,29172.35,29077.486698347144,29251.374573066263,29138.514934939834,78.1794982699158,29130.2,29225.1,29104.2,33.72040423467047,982282.1194367977,33.72040423467047,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,3200.0663618701537,0.33%,1037181.244716394
32,BTCUSDT,Bollinger,多,2023-04-30 20:30:00,2023-04-30 20:45:00,29296.254507678346,29231.155,29166.05549232165,29278.314935742375,29156.95051041548,31.558156358198048,29294.32013255979,29229.915,29165.50986744021,29278.3039894812,29158.783795137813,41.594167850062036,29213.0,29227.2,29169.9,33.72878441249348,985318.9790421721,33.72878441249348,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,478.948738657432,0.05%,1037656.821414628
33,BTCUSDT,Bollinger,多,2023-05-01 05:00:00,2023-05-01 05:15:00,29862.887379221313,29511.390000000003,29159.892620778694,29612.052139682277,29250.60899961716,35.41429326470911,29851.820615267316,29503.454999999998,29155.08938473268,29615.590031141106,29253.027190129815,43.59245077500697,29424.3,29462.6,29299.1,33.50203676362383,985773.9803438965,33.50203676362383,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,1283.1280080467682,0.13%,1038939.9494226747
34,BTCUSDT,Bollinger,多,2023-05-01 10:00:00,2023-05-01 16:45:00,29780.973156669104,29228.034999999996,28675.096843330888,29398.30091178925,28884.58190819646,21.4670734357258,28666.75968544173,28553.704999999998,28440.650314558265,28730.85331962946,28480.963706918163,77.08581160659571,28617.8,28561.4,28392.5,34.48877803155872,986992.951951541,34.48877803155872,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,-1945.1670809798363,-0.2%,1036994.7823416949
35,BTCUSDT,Bollinger,多,2023-05-02 00:30:00,2023-05-02 03:00:00,28751.573422347414,28392.655,28033.736577652584,28530.1828213221,28144.876988552714,33.297390353230256,28488.032847697796,28231.425,27974.817152302203,28424.58491088584,28060.171667857896,1.002301807301535,28207.3,28024.1,28106.5,34.92518047543048,985145.0432246102,34.92518047543048,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-6398.293063098889,-0.65%,1030596.489278596
36,BTCUSDT,Bollinger,空,2023-05-02 23:45:00,2023-05-03 03:00:00,28651.865466872783,28204.659999999996,27757.45453312721,28548.475847524114,27988.990573067236,75.32688028256115,28737.23709611798,28539.275,28341.312903882023,28735.90053842134,28278.485276782787,93.8107469657044,28521.0,28784.2,28711.0,-34.327805719382944,979063.3469225209,34.327805719382944,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-9035.078465341616,-0.9199999999999999%,1021557.918295207
37,BTCUSDT,Bollinger,空,2023-05-03 04:00:00,2023-05-03 04:30:00,28804.09651116061,28591.420000000002,28378.743488839395,28775.10364183446,28370.657956590156,73.75595619594347,28826.51093187796,28606.055,28385.59906812204,28791.639489120724,28407.811615258608,76.22316725665962,28650.1,28747.7,28719.5,-33.87341619187729,970476.7612389035,33.87341619187729,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-3306.0454203272975,-0.33999999999999997%,1018248.4400943079
38,BTCUSDT,Bollinger,多,2023-05-03 10:15:00,2023-05-03 16:30:00,28798.03906567112,28604.96,28411.880934328878,28710.224131084342,28417.21562722782,22.621696080435463,28705.93955822952,28549.835,28393.73044177048,28701.85803837753,28462.608880505704,76.94479120724466,28435.6,28675.0,28391.1,34.018484508489095,967336.0180895925,34.018484508489095,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,8144.025191332339,0.84%,1026392.4652856402
39,BTCUSDT,Bollinger,多,2023-05-03 21:30:00,2023-05-03 21:45:00,28823.239830209946,28524.265000000003,28225.29016979006,28621.42566127567,28307.57924641814,30.476549335204894,28807.008743426464,28508.379999999997,28209.75125657353,28614.39940782084,28294.528841997366,40.56953654439057,28325.8,28359.1,28200.1,34.423488198792555,975072.8420213581,34.423488198792555,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,1146.302157019767,0.12%,1027538.76744266
40,BTCUSDT,Bollinger,空,2023-05-04 07:30:00,2023-05-04 11:00:00,29363.930503426105,28707.155,28050.379496573893,29051.8711107732,28563.575270627356,67.43073312016594,29152.341874814065,29042.809999999998,28933.27812518593,29124.360439211603,28827.903889297413,77.02682330013249,28935.0,29081.2,29068.9,-33.73636872543725,976161.8290705269,33.73636872543725,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-4932.257107658951,-0.51%,1022606.5103350009
41,BTCUSDT,Bollinger,空,2023-05-05 10:00:00,2023-05-05 16:30:00,29247.526595460004,28901.74,28555.95340454,29144.12674609632,28788.14982727651,68.30888099539217,29273.25195263903,29157.51,29041.768047360965,29226.095158173848,29019.781930167475,20.037474024697488,29263.8,29084.6,29551.0,-33.197198751298565,971476.184818251,33.197198751298565,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,5948.938016232727,0.61%,1028555.4483512338
42,BTCUSDT,Bollinger,空,2023-05-05 23:00:00,2023-05-05 23:45:00,29297.151328352775,29113.135,28929.118671647222,29358.869457700606,28907.91421175084,67.96569065191238,29371.865698864804,29144.425,28916.984301135195,29396.54284746447,28959.13455117147,89.41954590643343,29175.0,29347.4,29319.6,-33.49195118881481,977127.6759336721,33.49195118881481,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-5774.012384951722,-0.59%,1022781.435966282
43,BTCUSDT,Bollinger,空,2023-05-06 02:30:00,2023-05-06 03:45:00,29699.845681667983,29392.090000000004,29084.334318332025,29592.58378495499,29205.55118098432,75.5281385556691,29671.17102026359,29450.1,29229.028979736406,29590.58095846388,29246.898233805707,75.58256119180177,29442.0,29548.7,29535.8,-33.001806345785106,971639.1824326051,33.001806345785106,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止損】close大於stop_loss,-3521.292737095295,-0.36%,1019256.7940340678
44,BTCUSDT,Bollinger,空,2023-05-07 23:00:00,2023-05-08 03:15:00,29022.545936061244,28883.504999999997,28744.46406393875,29026.497379967008,28790.372689858053,77.71473080346283,29019.96164221429,28916.115,28812.268357785713,29005.885535489266,28775.766363255847,23.527381392794,28987.1,28850.4,29037.9,-33.404305857859676,968293.9543323641,33.404305857859676,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,4566.36861076932,0.47000000000000003%,1023823.1626448369
45,BTCUSDT,Bollinger,多,2023-05-08 07:00:00,2023-05-08 07:45:00,28973.25361078716,28841.165,28709.07638921284,28951.74475947782,28699.893477907244,24.84311109184523,29031.695821297177,28799.03,28566.36417870282,28925.370889240727,28603.840413018657,5.902848293433792,28736.7,28419.4,28620.0,33.84633602719154,972632.0045125951,33.84633602719154,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-10739.442421427852,-1.0999999999999999%,1013083.7202234091
46,BTCUSDT,Bollinger,多,2023-05-08 08:00:00,2023-05-08 09:30:00,29043.686566224656,28785.645,28527.603433775344,28922.30699502732,28564.5413260645,29.05864955634572,29039.37904986728,28656.525,28273.670950132724,28824.39926989029,28387.43650214765,-3.849844768536059,28542.2,28081.5,28345.0,33.7196414296782,962432.7496141611,33.7196414296782,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-15534.63880665277,-1.6099999999999999%,997552.466050359
47,BTCUSDT,Bollinger,多,2023-05-08 10:45:00,2023-05-08 11:15:00,28941.550831124492,28503.665,28065.77916887551,28655.857740265506,28265.526079798547,24.803174149985317,28879.477016513294,28444.195,28008.912983486705,28588.432299854532,28231.292777340757,10.955694630396493,28267.9,28150.0,28208.4,33.523070063881775,947626.7922588037,33.523070063881775,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-3952.36996053171,-0.42%,993549.5166276827
48,BTCUSDT,Bollinger,多,2023-05-08 12:30:00,2023-05-08 12:45:00,28646.542670832543,28302.365,27958.18732916746,28476.187942496406,28143.344926920436,23.55048570731745,28636.402155783024,28286.905,27937.407844216974,28452.474805115795,28129.045410070874,15.393769863090398,28178.1,28110.2,28157.0,33.49654008271113,943868.8561046424,33.49654008271113,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-2274.4150716160125,-0.24%,991271.7492490604
49,BTCUSDT,Bollinger,多,2023-05-08 13:30:00,2023-05-08 14:30:00,28492.296870409613,28225.73,27959.163129590386,28415.494815709884,28100.918784977446,29.97670898633497,28288.565570274972,28185.545000000002,28082.524429725032,28372.38632400146,28106.545318961988,27.699665966336312,28225.7,28149.5,28160.2,33.36350070278531,941708.1617866074,33.36350070278531,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止損】close小於stop_loss,-2542.2987535522648,-0.27%,988729.450495508
50,BTCUSDT,Bollinger,多,2023-05-10 16:00:00,2023-05-10 21:15:00,27731.0601148144,27624.8,27518.539885185597,27689.6467894404,27524.478127110935,34.76182504645266,28103.645533548362,27688.875,27274.104466451638,27928.31936679354,27606.17513155655,74.69994600830492,27553.8,28089.9,27457.8,34.08941699405282,939292.9779707325,34.08941699405282,0.0,【Case1 做多開倉】Long_Singal AND kdj上穿20 AND K線收漲,【Case1 做多止盈】kdj下穿80,18275.33645051179,1.95%,1007004.7869460199
51,BTCUSDT,Bollinger,空,2023-05-11 20:30:00,2023-05-11 21:15:00,27500.051747038702,27419.665,27339.2782529613,27578.96929012447,27291.6582775117,38.29101809986204,27506.40474473107,27410.77,27315.13525526893,27559.846567429406,27266.161389207722,20.43096967596442,27343.6,27345.7,27630.0,-34.986533817541705,956657.7860933333,34.986533817541705,0.0,【Case-1 做空開倉】Short_Singal AND KDJ下穿80 AND K線收跌,【Case-1 做空止盈】kdj上穿20,-73.47172101691395,-0.01%,1006934.7241667024
